upc;title;category;price;rating;num_reviews;in_stock;num_available;url
0baf71623648413a;The Name of God is Mercy;Nonfiction;37.25;Two;0;In stock;3;https://books.toscrape.com/catalogue/the-name-of-god-is-mercy_264/index.html
4266f48a0aa1c37d;The Maze Runner (The Maze Runner #1);Default;20.93;One;0;In stock;3;https://books.toscrape.com/catalogue/the-maze-runner-the-maze-runner-1_263/index.html
36c15687f5ab0f7c;The Lover's Dictionary;Default;58.09;Two;0;In stock;3;https://books.toscrape.com/catalogue/the-lovers-dictionary_262/index.html
cf2f27fdf94ba20e;The Lonely Ones;Childrens;43.59;Five;0;In stock;3;https://books.toscrape.com/catalogue/the-lonely-ones_261/index.html
70c7c3ca7f9b2728;The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses;Business;33.92;Three;0;In stock;3;https://books.toscrape.com/catalogue/the-lean-startup-how-todays-entrepreneurs-use-continuous-innovation-to-create-radically-successful-businesses_260/index.html
476c7972e9b41891;The Last Painting of Sara de Vos;Historical Fiction;55.55;Two;0;In stock;3;https://books.toscrape.com/catalogue/the-last-painting-of-sara-de-vos_259/index.html
35e69a79d2b1e804;The Land of 10,000 Madonnas;Young Adult;29.64;Four;0;In stock;3;https://books.toscrape.com/catalogue/the-land-of-10000-madonnas_258/index.html
554e9e2d532b3a87;The Infinities;Fiction;27.41;One;0;In stock;3;https://books.toscrape.com/catalogue/the-infinities_257/index.html
ff6bb30dd0c482a6;The Husband's Secret;Fiction;52.51;Five;0;In stock;3;https://books.toscrape.com/catalogue/the-husbands-secret_256/index.html
a8b0ea6490bc818f;The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1);Add a comment;47.80;Three;0;In stock;3;https://books.toscrape.com/catalogue/the-hitchhikers-guide-to-the-galaxy-hitchhikers-guide-to-the-galaxy-1_255/index.html
b5da59dd177eb36b;The Guns of August;History;14.54;Two;0;In stock;3;https://books.toscrape.com/catalogue/the-guns-of-august_254/index.html
4a0a276409968a73;The Guernsey Literary and Potato Peel Pie Society;Historical Fiction;49.53;One;0;In stock;3;https://books.toscrape.com/catalogue/the-guernsey-literary-and-potato-peel-pie-society_253/index.html
c88422d8959260ab;The Goldfinch;Default;43.58;Three;0;In stock;3;https://books.toscrape.com/catalogue/the-goldfinch_252/index.html
e2dac1f4739e0bd5;The Giver (The Giver Quartet #1);Default;12.30;One;0;In stock;3;https://books.toscrape.com/catalogue/the-giver-the-giver-quartet-1_251/index.html
92dcc54a27107a37;The Girl with All the Gifts;Horror;49.47;Three;0;In stock;3;https://books.toscrape.com/catalogue/the-girl-with-all-the-gifts_250/index.html
bfa9cb304075d3e8;The Girl Who Played with Fire (Millennium Trilogy #2);Default;22.14;Two;0;In stock;3;https://books.toscrape.com/catalogue/the-girl-who-played-with-fire-millennium-trilogy-2_249/index.html
8f5d16a5a9bd58b2;The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3);Add a comment;57.48;One;0;In stock;3;https://books.toscrape.com/catalogue/the-girl-who-kicked-the-hornets-nest-millennium-trilogy-3_248/index.html
dd003e904727281a;The Exiled;Mystery;43.45;Three;0;In stock;3;https://books.toscrape.com/catalogue/the-exiled_247/index.html
b3f2bc2cefb35f05;The End of Faith: Religion, Terror, and the Future of Reason;Add a comment;22.13;Four;0;In stock;3;https://books.toscrape.com/catalogue/the-end-of-faith-religion-terror-and-the-future-of-reason_246/index.html
c6bf14cb901c63ac;The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory;Science;13.03;Four;0;In stock;3;https://books.toscrape.com/catalogue/the-elegant-universe-superstrings-hidden-dimensions-and-the-quest-for-the-ultimate-theory_245/index.html
63c0826ef59eae66;The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements;Science;57.35;Five;0;In stock;3;https://books.toscrape.com/catalogue/the-disappearing-spoon-and-other-true-tales-of-madness-love-and-the-history-of-the-world-from-the-periodic-table-of-the-elements_244/index.html
a6ab0cb7106a67f2;The Devil Wears Prada (The Devil Wears Prada #1);Womens Fiction;44.29;One;0;In stock;3;https://books.toscrape.com/catalogue/the-devil-wears-prada-the-devil-wears-prada-1_243/index.html
f51062bf579507d9;The Demon-Haunted World: Science as a Candle in the Dark;Default;52.25;Four;0;In stock;3;https://books.toscrape.com/catalogue/the-demon-haunted-world-science-as-a-candle-in-the-dark_242/index.html
b22362b434e8ee62;The Day the Crayons Came Home (Crayons);Childrens;26.33;Five;0;In stock;3;https://books.toscrape.com/catalogue/the-day-the-crayons-came-home-crayons_241/index.html
dabf11918b48b40c;The Da Vinci Code (Robert Langdon #2);Fiction;22.96;Two;0;In stock;3;https://books.toscrape.com/catalogue/the-da-vinci-code-robert-langdon-2_240/index.html
1be6d3b121865edb;The Cuckoo's Calling (Cormoran Strike #1);Mystery;19.21;One;0;In stock;3;https://books.toscrape.com/catalogue/the-cuckoos-calling-cormoran-strike-1_239/index.html
cad70d6ffd53912f;The Complete Stories and Poems (The Works of Edgar Allan Poe [Cameo Edition]);Classics;26.78;Four;0;In stock;3;https://books.toscrape.com/catalogue/the-complete-stories-and-poems-the-works-of-edgar-allan-poe-cameo-edition_238/index.html
23707d3ddf14a999;The Complete Poems;Add a comment;41.32;Five;0;In stock;3;https://books.toscrape.com/catalogue/the-complete-poems_237/index.html
487449f4f6322f0f;The Catcher in the Rye;Add a comment;24.55;One;0;In stock;3;https://books.toscrape.com/catalogue/the-catcher-in-the-rye_236/index.html
b7f475238ed50429;The Cat in the Hat (Beginner Books B-1);Childrens;16.26;Two;0;In stock;3;https://books.toscrape.com/catalogue/the-cat-in-the-hat-beginner-books-b-1_235/index.html
970bd3316219e7dc;The Case for Christ (Cases for Christianity);Add a comment;47.84;One;0;In stock;3;https://books.toscrape.com/catalogue/the-case-for-christ-cases-for-christianity_234/index.html
a75e274c8814b539;The Book Thief;Default;53.49;Two;0;In stock;3;https://books.toscrape.com/catalogue/the-book-thief_233/index.html
08decd9664e5d56e;The Book of Basketball: The NBA According to The Sports Guy;Sports and Games;44.84;Five;0;In stock;3;https://books.toscrape.com/catalogue/the-book-of-basketball-the-nba-according-to-the-sports-guy_232/index.html
cd3dcd83bb002e78;The Blind Side: Evolution of a Game;Add a comment;53.71;Five;0;In stock;3;https://books.toscrape.com/catalogue/the-blind-side-evolution-of-a-game_231/index.html
b04a6a0db525857d;The Autobiography of Malcolm X;Default;23.43;Two;0;In stock;3;https://books.toscrape.com/catalogue/the-autobiography-of-malcolm-x_230/index.html
311634df10651e05;The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution;Food and Drink;34.32;Three;0;In stock;3;https://books.toscrape.com/catalogue/the-art-of-simple-food-notes-lessons-and-recipes-from-a-delicious-revolution_229/index.html
2858ac90c4758e1f;The Art of Fielding;Fiction;22.10;One;0;In stock;3;https://books.toscrape.com/catalogue/the-art-of-fielding_228/index.html
61002f3b7ba5d780;Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character;Science;25.83;Two;0;In stock;3;https://books.toscrape.com/catalogue/surely-youre-joking-mr-feynman-adventures-of-a-curious-character_227/index.html
a11ae5f07572ef49;Stiff: The Curious Lives of Human Cadavers;Nonfiction;36.74;Three;0;In stock;3;https://books.toscrape.com/catalogue/stiff-the-curious-lives-of-human-cadavers_226/index.html
f08667e4c0458f37;Spilled Milk: Based on a True Story;Nonfiction;49.51;One;0;In stock;3;https://books.toscrape.com/catalogue/spilled-milk-based-on-a-true-story_225/index.html
ac27ab4bcd9c492e;Something Borrowed (Darcy & Rachel #1);Womens Fiction;48.96;Five;0;In stock;3;https://books.toscrape.com/catalogue/something-borrowed-darcy-rachel-1_224/index.html
3fc9d51d1c4d6ba7;Something Blue (Darcy & Rachel #2);Womens Fiction;54.62;One;0;In stock;3;https://books.toscrape.com/catalogue/something-blue-darcy-rachel-2_223/index.html
feaaae90514eb2ac;Soldier (Talon #3);Fantasy;24.72;Two;0;In stock;3;https://books.toscrape.com/catalogue/soldier-talon-3_222/index.html
c57d3c96af23c297;Shopaholic & Baby (Shopaholic #5);Default;46.45;Two;0;In stock;3;https://books.toscrape.com/catalogue/shopaholic-baby-shopaholic-5_221/index.html
07806456878931bc;Seven Days in the Art World;Add a comment;52.33;Two;0;In stock;3;https://books.toscrape.com/catalogue/seven-days-in-the-art-world_220/index.html
281a244ce1954711;Seven Brief Lessons on Physics;Science;30.60;Four;0;In stock;3;https://books.toscrape.com/catalogue/seven-brief-lessons-on-physics_219/index.html
510832818edb6fbc;Scarlet (The Lunar Chronicles #2);Young Adult;14.57;Four;0;In stock;3;https://books.toscrape.com/catalogue/scarlet-the-lunar-chronicles-2_218/index.html
5b2cd5b31a510848;Sarah's Key;Add a comment;46.29;One;0;In stock;3;https://books.toscrape.com/catalogue/sarahs-key_217/index.html
7b870bf85d01c2dc;Saga, Volume 3 (Saga (Collected Editions) #3);Sequential Art;21.57;Five;0;In stock;3;https://books.toscrape.com/catalogue/saga-volume-3-saga-collected-editions-3_216/index.html
28921443f052bea6;Running with Scissors;Autobiography;12.91;Four;0;In stock;3;https://books.toscrape.com/catalogue/running-with-scissors_215/index.html
b4f5672f68ec3a83;Rogue Lawyer (Rogue Lawyer #1);Add a comment;50.11;Three;0;In stock;3;https://books.toscrape.com/catalogue/rogue-lawyer-rogue-lawyer-1_214/index.html
89cad3f37c9ce226;Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars;Nonfiction;41.67;Four;0;In stock;3;https://books.toscrape.com/catalogue/rise-of-the-rocket-girls-the-women-who-propelled-us-from-missiles-to-the-moon-to-mars_213/index.html
8e9dd8431170c09e;Rework;Business;44.88;Two;0;In stock;3;https://books.toscrape.com/catalogue/rework_212/index.html
ecdf73ee66c33b17;Reservations for Two;Romance;11.10;Three;0;In stock;3;https://books.toscrape.com/catalogue/reservations-for-two_211/index.html
4c8ece50736f9e88;Red: The True Story of Red Riding Hood;Childrens;28.54;Three;0;In stock;3;https://books.toscrape.com/catalogue/red-the-true-story-of-red-riding-hood_210/index.html
2ef5dc7e278e562a;Ready Player One;Science Fiction;19.07;Four;0;In stock;3;https://books.toscrape.com/catalogue/ready-player-one_209/index.html
3c565df219ba3274;Quiet: The Power of Introverts in a World That Can't Stop Talking;Default;43.55;One;0;In stock;3;https://books.toscrape.com/catalogue/quiet-the-power-of-introverts-in-a-world-that-cant-stop-talking_208/index.html
9707989a439757b4;Prodigy: The Graphic Novel (Legend: The Graphic Novel #2);Sequential Art;43.63;Three;0;In stock;3;https://books.toscrape.com/catalogue/prodigy-the-graphic-novel-legend-the-graphic-novel-2_207/index.html
cb62418129b864a3;Persepolis: The Story of a Childhood (Persepolis #1-2);Sequential Art;39.13;One;0;In stock;3;https://books.toscrape.com/catalogue/persepolis-the-story-of-a-childhood-persepolis-1-2_206/index.html
8e2dfd6bcf48e1e6;Packing for Mars: The Curious Science of Life in the Void;Default;56.68;Two;0;In stock;3;https://books.toscrape.com/catalogue/packing-for-mars-the-curious-science-of-life-in-the-void_205/index.html
09a7b0b566ad6225;Outliers: The Story of Success;Nonfiction;14.16;One;0;In stock;3;https://books.toscrape.com/catalogue/outliers-the-story-of-success_204/index.html
c59283b05905c853;Original Fake;Sequential Art;31.45;Three;0;In stock;3;https://books.toscrape.com/catalogue/original-fake_203/index.html
8378c899988905ee;Orange Is the New Black;Default;24.61;Two;0;In stock;3;https://books.toscrape.com/catalogue/orange-is-the-new-black_202/index.html
3250650a5c4e6f07;One for the Money (Stephanie Plum #1);Default;32.87;Two;0;In stock;3;https://books.toscrape.com/catalogue/one-for-the-money-stephanie-plum-1_201/index.html
cb65e49993db9a93;Notes from a Small Island (Notes From a Small Island #1);Nonfiction;40.17;One;0;In stock;3;https://books.toscrape.com/catalogue/notes-from-a-small-island-notes-from-a-small-island-1_200/index.html
c4d9fce9eff3b8ba;Night (The Night Trilogy #1);Nonfiction;13.51;One;0;In stock;3;https://books.toscrape.com/catalogue/night-the-night-trilogy-1_199/index.html
747cf7fca2ccdbd4;Neither Here nor There: Travels in Europe;Travel;38.95;Three;0;In stock;3;https://books.toscrape.com/catalogue/neither-here-nor-there-travels-in-europe_198/index.html
54aeeb4610d3ae08;Naked;Humor;31.69;Three;0;In stock;3;https://books.toscrape.com/catalogue/naked_197/index.html
7ce5a92baabb6bc0;Morning Star (Red Rising #3);Default;29.40;One;0;In stock;3;https://books.toscrape.com/catalogue/morning-star-red-rising-3_196/index.html
7980fa06f2b704d8;Miracles from Heaven: A Little Girl, Her Journey to Heaven, and Her Amazing Story of Healing;Nonfiction;57.83;One;0;In stock;3;https://books.toscrape.com/catalogue/miracles-from-heaven-a-little-girl-her-journey-to-heaven-and-her-amazing-story-of-healing_195/index.html
e9056f9b5a40a301;Midnight Riot (Peter Grant/ Rivers of London - books #1);Fantasy;55.46;Two;0;In stock;3;https://books.toscrape.com/catalogue/midnight-riot-peter-grant-rivers-of-london-books-1_194/index.html
abc4a7ee16c21088;Me Talk Pretty One Day;Autobiography;57.60;Two;0;In stock;3;https://books.toscrape.com/catalogue/me-talk-pretty-one-day_193/index.html
546da23278482b0a;Manuscript Found in Accra;Add a comment;34.98;Two;0;In stock;3;https://books.toscrape.com/catalogue/manuscript-found-in-accra_192/index.html
0dcadb06206abd3c;Lust & Wonder;Autobiography;11.87;Two;0;In stock;3;https://books.toscrape.com/catalogue/lust-wonder_191/index.html
4ef75307fb64e2ad;Lila (Gilead #3);Fiction;12.47;Three;0;In stock;3;https://books.toscrape.com/catalogue/lila-gilead-3_190/index.html
4b3f4f151c99f472;Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3);Science Fiction;33.26;Two;0;In stock;3;https://books.toscrape.com/catalogue/life-the-universe-and-everything-hitchhikers-guide-to-the-galaxy-3_189/index.html
c53d9fefcda371e9;Life Without a Recipe;Autobiography;59.04;Five;0;In stock;3;https://books.toscrape.com/catalogue/life-without-a-recipe_188/index.html
4ec53ff7e2263f32;Life After Life;Default;26.13;Two;0;In stock;3;https://books.toscrape.com/catalogue/life-after-life_187/index.html
1de75f05d57bfc10;Letter to a Christian Nation;Nonfiction;22.20;One;0;In stock;3;https://books.toscrape.com/catalogue/letter-to-a-christian-nation_186/index.html
1246e4ffeb5ac4ea;Let's Pretend This Never Happened: A Mostly True Memoir;Nonfiction;45.11;One;0;In stock;3;https://books.toscrape.com/catalogue/lets-pretend-this-never-happened-a-mostly-true-memoir_185/index.html
0ce8075fab4a2b5b;Legend (Legend #1);Young Adult;43.69;Four;0;In stock;3;https://books.toscrape.com/catalogue/legend-legend-1_184/index.html
d5e1a9bfe22bbf9f;Lean In: Women, Work, and the Will to Lead;Default;25.02;One;0;In stock;3;https://books.toscrape.com/catalogue/lean-in-women-work-and-the-will-to-lead_183/index.html
190fbebbf798c31a;Lamb: The Gospel According to Biff, Christ's Childhood Pal;Humor;55.50;Five;0;In stock;3;https://books.toscrape.com/catalogue/lamb-the-gospel-according-to-biff-christs-childhood-pal_182/index.html
16e843e6b853cc2f;Lady Renegades (Rebel Belle #3);Young Adult;53.04;Five;0;In stock;3;https://books.toscrape.com/catalogue/lady-renegades-rebel-belle-3_181/index.html
a0dd11f6abc421ec;Jurassic Park (Jurassic Park #1);Fiction;44.97;One;0;In stock;3;https://books.toscrape.com/catalogue/jurassic-park-jurassic-park-1_180/index.html
d4a29356fc992879;It's Never Too Late to Begin Again: Discovering Creativity and Meaning at Midlife and Beyond;Nonfiction;42.38;One;0;In stock;3;https://books.toscrape.com/catalogue/its-never-too-late-to-begin-again-discovering-creativity-and-meaning-at-midlife-and-beyond_179/index.html
034829ffdd0a0aea;Is Everyone Hanging Out Without Me? (And Other Concerns);Default;20.11;Three;0;In stock;3;https://books.toscrape.com/catalogue/is-everyone-hanging-out-without-me-and-other-concerns_178/index.html
a7c3f1010d64799a;Into the Wild;Nonfiction;56.70;Five;0;In stock;3;https://books.toscrape.com/catalogue/into-the-wild_177/index.html
6c4646d90b60a56c;Inferno (Robert Langdon #4);Fiction;41.00;Five;0;In stock;3;https://books.toscrape.com/catalogue/inferno-robert-langdon-4_176/index.html
d8292cd5f1aca291;In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin;Nonfiction;28.85;Three;0;In stock;3;https://books.toscrape.com/catalogue/in-the-garden-of-beasts-love-terror-and-an-american-family-in-hitlers-berlin_175/index.html
61569d12d4ae7161;If I Run (If I Run #1);Christian Fiction;49.97;Four;0;In stock;3;https://books.toscrape.com/catalogue/if-i-run-if-i-run-1_174/index.html
6b32b561dab8036c;I've Got Your Number;Womens Fiction;19.69;One;0;In stock;3;https://books.toscrape.com/catalogue/ive-got-your-number_173/index.html
8010c7c148057fd3;I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban;Nonfiction;28.88;Two;0;In stock;3;https://books.toscrape.com/catalogue/i-am-malala-the-girl-who-stood-up-for-education-and-was-shot-by-the-taliban_172/index.html
6c4d17a46cac8787;Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World;Food and Drink;33.14;Three;0;In stock;3;https://books.toscrape.com/catalogue/hungry-girl-clean-hungry-easy-all-natural-recipes-for-healthy-eating-in-the-real-world_171/index.html
1812b8f5641287e3;House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth;History;43.70;Two;0;In stock;3;https://books.toscrape.com/catalogue/house-of-lost-worlds-dinosaurs-dynasties-and-the-story-of-life-on-earth_170/index.html
557c03c284be1bf2;House of Leaves;Horror;54.89;One;0;In stock;3;https://books.toscrape.com/catalogue/house-of-leaves_169/index.html
cc1ac978a6835ef6;Horrible Bear!;Childrens;37.52;Two;0;In stock;3;https://books.toscrape.com/catalogue/horrible-bear_168/index.html
0cb4856be3694a57;Holidays on Ice;Humor;51.07;Two;0;In stock;3;https://books.toscrape.com/catalogue/holidays-on-ice_167/index.html
b003f8bb02f76dc5;Heir to the Sky;Fantasy;44.07;Four;0;In stock;3;https://books.toscrape.com/catalogue/heir-to-the-sky_166/index.html
621e2c310cec8d32;Green Eggs and Ham (Beginner Books B-16);Childrens;10.79;Four;0;In stock;3;https://books.toscrape.com/catalogue/green-eggs-and-ham-beginner-books-b-16_165/index.html
4f6985aca357ae09;Grayson, Vol 3: Nemesis (Grayson #3);Sequential Art;42.72;One;0;In stock;3;https://books.toscrape.com/catalogue/grayson-vol-3-nemesis-grayson-3_164/index.html
c300cc9326592b65;Gratitude;Nonfiction;26.66;Five;0;In stock;3;https://books.toscrape.com/catalogue/gratitude_163/index.html
d5c588b6f9c015e4;Gone Girl;Default;37.60;Five;0;In stock;3;https://books.toscrape.com/catalogue/gone-girl_162/index.html
984b3b6e7479b571;Golden (Heart of Dread #3);Young Adult;42.21;Four;0;In stock;3;https://books.toscrape.com/catalogue/golden-heart-of-dread-3_161/index.html
41fc5dce044f16f5;Girl in the Blue Coat;Historical Fiction;46.83;Two;0;In stock;3;https://books.toscrape.com/catalogue/girl-in-the-blue-coat_160/index.html
d5f5a122a593b580;Fruits Basket, Vol. 3 (Fruits Basket #3);Sequential Art;45.17;Two;0;In stock;3;https://books.toscrape.com/catalogue/fruits-basket-vol-3-fruits-basket-3_159/index.html
a9aa3ed5b316470b;Friday Night Lights: A Town, a Team, and a Dream;Sports and Games;51.22;Three;0;In stock;3;https://books.toscrape.com/catalogue/friday-night-lights-a-town-a-team-and-a-dream_158/index.html
2ed3a794a70aa85f;Fire Bound (Sea Haven/Sisters of the Heart #5);Add a comment;21.28;Four;0;In stock;3;https://books.toscrape.com/catalogue/fire-bound-sea-havensisters-of-the-heart-5_157/index.html
ed813a848580ba50;Fifty Shades Freed (Fifty Shades #3);Adult Fiction;15.36;Five;0;In stock;3;https://books.toscrape.com/catalogue/fifty-shades-freed-fifty-shades-3_156/index.html
147019cae600694e;Fellside;Default;38.62;One;0;In stock;3;https://books.toscrape.com/catalogue/fellside_155/index.html
588ba85ff11a3263;Extreme Prey (Lucas Davenport #26);Mystery;25.40;Three;0;In stock;3;https://books.toscrape.com/catalogue/extreme-prey-lucas-davenport-26_154/index.html
b843f52a986a2914;Eragon (The Inheritance Cycle #1);Fantasy;43.87;Three;0;In stock;3;https://books.toscrape.com/catalogue/eragon-the-inheritance-cycle-1_153/index.html
73f71f9556442117;Eclipse (Twilight #3);Default;18.74;One;0;In stock;3;https://books.toscrape.com/catalogue/eclipse-twilight-3_152/index.html
36d5884d44484277;Dune (Dune #1);Science Fiction;54.86;One;0;In stock;3;https://books.toscrape.com/catalogue/dune-dune-1_151/index.html
a7ec599c1a547746;Dracula;Default;52.62;Three;0;In stock;3;https://books.toscrape.com/catalogue/dracula_150/index.html
98330e431e56a9ea;Do Androids Dream of Electric Sheep? (Blade Runner #1);Science Fiction;51.48;One;0;In stock;3;https://books.toscrape.com/catalogue/do-androids-dream-of-electric-sheep-blade-runner-1_149/index.html
81372abc86f65c79;Disrupted: My Misadventure in the Start-Up Bubble;Nonfiction;15.28;Five;0;In stock;3;https://books.toscrape.com/catalogue/disrupted-my-misadventure-in-the-start-up-bubble_148/index.html
04d858cdeeee0da4;Dead Wake: The Last Crossing of the Lusitania;Default;39.24;Five;0;In stock;3;https://books.toscrape.com/catalogue/dead-wake-the-last-crossing-of-the-lusitania_147/index.html
d234ddecef49ef4e;David and Goliath: Underdogs, Misfits, and the Art of Battling Giants;Default;17.81;One;0;In stock;3;https://books.toscrape.com/catalogue/david-and-goliath-underdogs-misfits-and-the-art-of-battling-giants_146/index.html
468bd274ac084bb9;Darkfever (Fever #1);Fantasy;56.02;One;0;In stock;3;https://books.toscrape.com/catalogue/darkfever-fever-1_145/index.html
66937c669c4da072;Dark Places;Default;23.90;Five;0;In stock;3;https://books.toscrape.com/catalogue/dark-places_144/index.html
c9782ad2a0ed9331;Crazy Rich Asians (Crazy Rich Asians #1);Fiction;49.13;Five;0;In stock;3;https://books.toscrape.com/catalogue/crazy-rich-asians-crazy-rich-asians-1_143/index.html
157f693d9e600ccc;Counting Thyme;Childrens;10.62;One;0;In stock;3;https://books.toscrape.com/catalogue/counting-thyme_142/index.html
dbe33cf29ef1623d;Cosmos;Add a comment;36.17;Two;0;In stock;3;https://books.toscrape.com/catalogue/cosmos_141/index.html
396385e3de5d18c3;Civilization and Its Discontents;Psychology;59.95;Two;0;In stock;3;https://books.toscrape.com/catalogue/civilization-and-its-discontents_140/index.html
7e9579921e5407cb;Cinder (The Lunar Chronicles #1);Young Adult;26.09;One;0;In stock;3;https://books.toscrape.com/catalogue/cinder-the-lunar-chronicles-1_139/index.html
ef49db2aaa9bb547;Catastrophic Happiness: Finding Joy in Childhood's Messy Years;Parenting;37.35;Two;0;In stock;3;https://books.toscrape.com/catalogue/catastrophic-happiness-finding-joy-in-childhoods-messy-years_138/index.html
b461cf238506c5b8;Career of Evil (Cormoran Strike #3);Mystery;24.72;Two;0;In stock;3;https://books.toscrape.com/catalogue/career-of-evil-cormoran-strike-3_137/index.html
bbfc4a3b7b6c94a0;Breaking Dawn (Twilight #4);Default;35.28;Five;0;In stock;3;https://books.toscrape.com/catalogue/breaking-dawn-twilight-4_136/index.html
fd2337c1b73b686e;Brave Enough;Nonfiction;51.32;Five;0;In stock;3;https://books.toscrape.com/catalogue/brave-enough_135/index.html
8e0bc2fe4e7d35b5;Boy Meets Boy;Young Adult;21.12;Three;0;In stock;3;https://books.toscrape.com/catalogue/boy-meets-boy_134/index.html
e256de8aa0c2115f;Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen;Nonfiction;27.35;Two;0;In stock;3;https://books.toscrape.com/catalogue/born-to-run-a-hidden-tribe-superathletes-and-the-greatest-race-the-world-has-never-seen_133/index.html
0bbc48294707ba96;Blink: The Power of Thinking Without Thinking;Nonfiction;21.74;Five;0;In stock;3;https://books.toscrape.com/catalogue/blink-the-power-of-thinking-without-thinking_132/index.html
860318b8e244f39c;Black Flags: The Rise of ISIS;Nonfiction;40.87;One;0;In stock;3;https://books.toscrape.com/catalogue/black-flags-the-rise-of-isis_131/index.html
15f415d436888b2d;Black Butler, Vol. 1 (Black Butler #1);Sequential Art;49.31;One;0;In stock;3;https://books.toscrape.com/catalogue/black-butler-vol-1-black-butler-1_130/index.html
d3f9c4539c0caa64;Big Little Lies;Fiction;22.11;One;0;In stock;3;https://books.toscrape.com/catalogue/big-little-lies_129/index.html
155e42df837ee5ff;Between Shades of Gray;Historical Fiction;20.79;Five;0;In stock;3;https://books.toscrape.com/catalogue/between-shades-of-gray_128/index.html
67dea6c75d6a1075;Best of My Love (Fool's Gold #20);Romance;27.41;Two;0;In stock;3;https://books.toscrape.com/catalogue/best-of-my-love-fools-gold-20_127/index.html
3fb69f34e178d494;Beowulf;Classics;38.35;Two;0;In stock;3;https://books.toscrape.com/catalogue/beowulf_126/index.html
5439bae708bca198;Beautiful Creatures (Caster Chronicles #1);Default;21.55;Five;0;In stock;3;https://books.toscrape.com/catalogue/beautiful-creatures-caster-chronicles-1_125/index.html
1d89a2aa9f6ce50f;Awkward;Sequential Art;38.02;Two;0;In stock;3;https://books.toscrape.com/catalogue/awkward_124/index.html
5d22e2a46604b6e7;Ash;Fantasy;22.06;Four;0;In stock;3;https://books.toscrape.com/catalogue/ash_123/index.html
ef9c4f2465513956;Are We There Yet?;Childrens;10.66;Three;0;In stock;3;https://books.toscrape.com/catalogue/are-we-there-yet_122/index.html
da0349a87c8caa2f;Are We Smart Enough to Know How Smart Animals Are?;Nonfiction;56.58;One;0;In stock;3;https://books.toscrape.com/catalogue/are-we-smart-enough-to-know-how-smart-animals-are_121/index.html
7bf87402413c27ff;Annie on My Mind;Young Adult;36.83;Five;0;In stock;3;https://books.toscrape.com/catalogue/annie-on-my-mind_120/index.html
cfe350b20d23b02b;And Then There Were None;Classics;35.01;Two;0;In stock;3;https://books.toscrape.com/catalogue/and-then-there-were-none_119/index.html
bcee4f289ff6699c;A Walk in the Woods: Rediscovering America on the Appalachian Trail;Nonfiction;30.48;Four;0;In stock;3;https://books.toscrape.com/catalogue/a-walk-in-the-woods-rediscovering-america-on-the-appalachian-trail_118/index.html
5dbd6ec4e154ad2f;A Visit from the Goon Squad;Default;14.08;Five;0;In stock;3;https://books.toscrape.com/catalogue/a-visit-from-the-goon-squad_117/index.html
87beabf664115d79;A Storm of Swords (A Song of Ice and Fire #3);Fantasy;31.22;Two;0;In stock;3;https://books.toscrape.com/catalogue/a-storm-of-swords-a-song-of-ice-and-fire-3_116/index.html
c9770bb1d5a492a0;A Heartbreaking Work of Staggering Genius;Autobiography;54.29;Five;0;In stock;3;https://books.toscrape.com/catalogue/a-heartbreaking-work-of-staggering-genius_115/index.html
f5873c8fc7760000;8 Keys to Mental Health Through Exercise;Psychology;31.04;One;0;In stock;3;https://books.toscrape.com/catalogue/8-keys-to-mental-health-through-exercise_114/index.html
165affa7adb5eded;#GIRLBOSS;Add a comment;50.96;One;0;In stock;3;https://books.toscrape.com/catalogue/girlboss_113/index.html
d2185b65af52d68c;The Suffragettes (Little Black Classics, #96);Nonfiction;11.89;Two;0;In stock;2;https://books.toscrape.com/catalogue/the-suffragettes-little-black-classics-96_112/index.html
4130678275eb7c8c;The Sense of an Ending;Add a comment;31.38;Three;0;In stock;2;https://books.toscrape.com/catalogue/the-sense-of-an-ending_111/index.html
276dc716b1da8899;The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2);Sequential Art;54.81;One;0;In stock;2;https://books.toscrape.com/catalogue/the-sandman-vol-2-the-dolls-house-the-sandman-volumes-2_110/index.html
f3c76b53b239f511;The Course of Love;Fiction;16.78;Three;0;In stock;2;https://books.toscrape.com/catalogue/the-course-of-love_109/index.html
